brand,item,price,deal_price,image_url,product_url,description,material,color
Zara,PLUSH PANTS ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_1_1_1.jpg?ts=1602835946890', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_2_1_1.jpg?ts=1602835946596', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_2_2_1.jpg?ts=1602835976251', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_2_3_1.jpg?ts=1602835961652', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_6_1_1.jpg?ts=1602777214284', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_6_2_1.jpg?ts=1602777267233', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_6_3_1.jpg?ts=1602777112841', 'https://static.zara.net/photos///contents/cm/w/861/sustainability-extrainfo-label-JL51_0.jpg?ts=1602602182774']",https://www.zara.com/us/en/plush-pants-p05039662.html,High-waisted pants with elastic waistband. Hidden in-seam side pockets. Cuffed hems.,"['MAIN FABRIC65% cotton,35% polyester', 'SECONDARY FABRIC98% cotton,2% elastane', '', '100% cotton']","['Black', 'Beige']"
Zara,SOFT FEEL CROPPED SWEATSHIRT ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5039/505/803/2/w/861/5039505803_1_1_1.jpg?ts=1602834808026', 'https://static.zara.net/photos///2020/I/0/1/p/5039/505/803/2/w/861/5039505803_2_1_1.jpg?ts=1602834817705', 'https://static.zara.net/photos///2020/I/0/1/p/5039/505/803/2/w/861/5039505803_6_1_1.jpg?ts=1602769612191', 'https://static.zara.net/photos///2020/I/0/1/p/5039/505/803/2/w/861/5039505803_6_2_1.jpg?ts=1602769633132', 'https://static.zara.net/photos///2020/I/0/1/p/5039/505/803/2/w/861/5039505803_6_3_1.jpg?ts=1602769595283']",https://www.zara.com/us/en/soft-feel-cropped-sweatshirt-p05039505.html,Round neck sweatshirt with long sleeves with elastic cuffs. Adjustable drawstring hem.,"['68% polyester, 32% cotton']",['Gray marl']
Zara,SOFT FEEL TOP ,25.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5039/564/720/2/w/861/5039564720_1_1_1.jpg?ts=1603105825778', 'https://static.zara.net/photos///2020/I/0/1/p/5039/564/720/2/w/861/5039564720_6_1_1.jpg?ts=1602773358829', 'https://static.zara.net/photos///2020/I/0/1/p/5039/564/720/2/w/861/5039564720_6_2_1.jpg?ts=1602773358515', 'https://static.zara.net/photos///2020/I/0/1/p/5039/564/720/2/w/861/5039564720_6_3_1.jpg?ts=1602773359036']",https://www.zara.com/us/en/soft-feel-top-p05039564.html,Sleeveless high neck top.,[],"['Beige marl', 'taupe brown', 'Gray marl']"
Zara,PLUSH PANTS ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_1_1_1.jpg?ts=1602835946890', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_2_1_1.jpg?ts=1602835946596', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_2_2_1.jpg?ts=1602835976251', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_2_3_1.jpg?ts=1602835961652', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_6_1_1.jpg?ts=1602777214284', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_6_2_1.jpg?ts=1602777267233', 'https://static.zara.net/photos///2020/I/0/1/p/5039/662/800/2/w/861/5039662800_6_3_1.jpg?ts=1602777112841', 'https://static.zara.net/photos///contents/cm/w/861/sustainability-extrainfo-label-JL51_0.jpg?ts=1602602182774']",https://www.zara.com/us/en/plush-pants-p05039662.html,High-waisted pants with elastic waistband. Hidden in-seam side pockets. Cuffed hems.,[],"['Black', 'Beige']"
Zara,JOGGING PANTS WITH TEXT ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/0208/011/803/2/w/861/0208011803_1_1_1.jpg?ts=1603103818011', 'https://static.zara.net/photos///2020/I/0/1/p/0208/011/803/2/w/861/0208011803_6_1_1.jpg?ts=1603105518391', 'https://static.zara.net/photos///2020/I/0/1/p/0208/011/803/2/w/861/0208011803_6_2_1.jpg?ts=1603105533621', 'https://static.zara.net/photos///2020/I/0/1/p/0208/011/803/2/w/861/0208011803_6_3_1.jpg?ts=1603105519893']",https://www.zara.com/us/en/jogging-pants-with-text-p00208011.html,High-waisted pants with elastic waistband. Front pockets. Contrasting front text. Elastic hem.,"['52% cotton, 48% polyester']",['Gray marl']
Zara,FRONT TEXT PRINT SWEATSHIRT ,19.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/0208/010/803/2/w/1143/0208010803_1_1_1.jpg?ts=1603103817520', 'https://static.zara.net/photos///2020/I/0/1/p/0208/010/803/2/w/1143/0208010803_2_1_1.jpg?ts=1603103829998', 'https://static.zara.net/photos///2020/I/0/1/p/0208/010/803/2/w/1143/0208010803_6_1_1.jpg?ts=1603105535290', 'https://static.zara.net/photos///2020/I/0/1/p/0208/010/803/2/w/1143/0208010803_6_2_1.jpg?ts=1603105531015', 'https://static.zara.net/photos///2020/I/0/1/p/0208/010/803/2/w/1143/0208010803_6_3_1.jpg?ts=1603105522778']",https://www.zara.com/us/en/front-text-print-sweatshirt-p00208010.html,Round neck sweatshirt with long cuffed sleeves. Contrasting front text.,"['MAIN FABRIC52% cotton,48% polyester', 'DETAILS50% polyester,46% cotton,4% elastane', '']",['Gray marl']
Zara,SOFT FEEL CROPPED TOP ,17.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1131/807/803/2/w/1143/1131807803_1_1_1.jpg?ts=1599557045419', 'https://static.zara.net/photos///2020/I/0/1/p/1131/807/803/2/w/1143/1131807803_6_1_1.jpg?ts=1599218799995', 'https://static.zara.net/photos///2020/I/0/1/p/1131/807/803/2/w/1143/1131807803_6_2_1.jpg?ts=1599218808122', 'https://static.zara.net/photos///2020/I/0/1/p/1131/807/803/2/w/1143/1131807803_6_3_1.jpg?ts=1599218816350']",https://www.zara.com/us/en/soft-feel-cropped-top-p01131807.html,Straight neck crop top with spaghetti straps. Soft feel fabric.,"['44% viscose, 29% polyester, 23% polyamide, 4% elastane']","['Gray marl', 'Sand / Marl', 'Black']"
Zara,SOFT FEEL CROPPED TOP ,17.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1131/807/803/2/w/1143/1131807803_1_1_1.jpg?ts=1599557045419', 'https://static.zara.net/photos///2020/I/0/1/p/1131/807/803/2/w/1143/1131807803_6_1_1.jpg?ts=1599218799995', 'https://static.zara.net/photos///2020/I/0/1/p/1131/807/803/2/w/1143/1131807803_6_2_1.jpg?ts=1599218808122', 'https://static.zara.net/photos///2020/I/0/1/p/1131/807/803/2/w/1143/1131807803_6_3_1.jpg?ts=1599218816350']",https://www.zara.com/us/en/soft-feel-cropped-top-p01131807.html,Straight neck crop top with spaghetti straps. Soft feel fabric.,"['44% viscose, 29% polyester, 23% polyamide, 4% elastane']","['Gray marl', 'Sand / Marl', 'Black']"
Zara,JOGGING PANTS ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/0264/098/803/2/w/1143/0264098803_1_1_1.jpg?ts=1603295807668', 'https://static.zara.net/photos///2020/I/0/1/p/0264/098/803/2/w/1143/0264098803_2_1_1.jpg?ts=1603294036622', 'https://static.zara.net/photos///2020/I/0/1/p/0264/098/803/2/w/1143/0264098803_2_2_1.jpg?ts=1603294036730', 'https://static.zara.net/photos///2020/I/0/1/p/0264/098/803/2/w/1143/0264098803_2_3_1.jpg?ts=1603294028931', 'https://static.zara.net/photos///2020/I/0/1/p/0264/098/803/2/w/1143/0264098803_6_1_1.jpg?ts=1603203041581', 'https://static.zara.net/photos///2020/I/0/1/p/0264/098/803/2/w/1143/0264098803_6_2_1.jpg?ts=1603203036005', 'https://static.zara.net/photos///2020/I/0/1/p/0264/098/803/2/w/1143/0264098803_6_3_1.jpg?ts=1603203020638']",https://www.zara.com/us/en/jogging-pants-p00264098.html,High-waisted pants with elastic waistband. Front pockets. Wide cuff hems.,"['MAIN FABRIC52% polyester,48% cotton', 'SECONDARY FABRIC5% elastane,49% polyester,46% cotton', '']","['Gray marl', 'Brown', 'Black']"
Zara,HOODED SWEATSHIRT ,25.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/8417/802/251/2/w/1143/8417802251_1_1_1.jpg?ts=1601459933190', 'https://static.zara.net/photos///2020/I/0/1/p/8417/802/251/2/w/1143/8417802251_6_1_1.jpg?ts=1601037042782', 'https://static.zara.net/photos///2020/I/0/1/p/8417/802/251/2/w/1143/8417802251_6_2_1.jpg?ts=1601036881275', 'https://static.zara.net/photos///2020/I/0/1/p/8417/802/251/2/w/1143/8417802251_6_3_1.jpg?ts=1601036876010', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL906_0.jpg?ts=1602602341806']",https://www.zara.com/us/en/hooded-sweatshirt-p08417802.html,Sweatshirt with adjustable drawstring hood. Long sleeves with cuffs.,"['MAIN FABRIC59% polyester,41% cotton', 'DETAILS52% polyester,45% cotton,3% elastane', '', '59% polyester, 41% cotton']","['Oyster White', 'Ecru', 'Black', 'Gray marl', 'Blue']"
Zara,HOODED SWEATSHIRT ,25.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/8417/802/251/2/w/1143/8417802251_1_1_1.jpg?ts=1601459933190', 'https://static.zara.net/photos///2020/I/0/1/p/8417/802/251/2/w/1143/8417802251_6_1_1.jpg?ts=1601037042782', 'https://static.zara.net/photos///2020/I/0/1/p/8417/802/251/2/w/1143/8417802251_6_2_1.jpg?ts=1601036881275', 'https://static.zara.net/photos///2020/I/0/1/p/8417/802/251/2/w/1143/8417802251_6_3_1.jpg?ts=1601036876010', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL906_0.jpg?ts=1602602341806']",https://www.zara.com/us/en/hooded-sweatshirt-p08417802.html,Sweatshirt with adjustable drawstring hood. Long sleeves with cuffs.,"['MAIN FABRIC59% polyester,41% cotton', 'DETAILS52% polyester,45% cotton,3% elastane', '', '59% polyester, 41% cotton']","['Oyster White', 'Ecru', 'Black', 'Gray marl', 'Blue']"
Zara,SOFT FEEL SWEATSHIRT ,35.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1131/819/807/2/w/1143/1131819807_1_1_1.jpg?ts=1604400133509', 'https://static.zara.net/photos///2020/I/0/1/p/1131/819/807/2/w/1143/1131819807_2_1_1.jpg?ts=1604400140378', 'https://static.zara.net/photos///2020/I/0/1/p/1131/819/807/2/w/1143/1131819807_6_1_1.jpg?ts=1603799167303', 'https://static.zara.net/photos///2020/I/0/1/p/1131/819/807/2/w/1143/1131819807_6_2_1.jpg?ts=1603799206754', 'https://static.zara.net/photos///2020/I/0/1/p/1131/819/807/2/w/1143/1131819807_6_3_1.jpg?ts=1603799063261']",https://www.zara.com/us/en/soft-feel-sweatshirt-p01131819.html,Round neck sweatshirt with long sleeves. Matching tonal ribbed trim. Soft feel fabric.,"['MAIN FABRIC88% polyester,12% viscose', 'EMBELLISHMENT100% acrylic', '']","['Anthracite grey', 'Dark khaki', 'Black']"
Zara,SOFT FEEL PANTS ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/3/w/1143/1067466800_1_1_1.jpg?ts=1603191175167', 'https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/3/w/1143/1067466800_2_1_1.jpg?ts=1603191214903', 'https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/3/w/1143/1067466800_2_2_1.jpg?ts=1603191177567', 'https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/2/w/1143/1067466800_6_1_1.jpg?ts=1601900396173', 'https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/2/w/1143/1067466800_6_2_1.jpg?ts=1601900395457', 'https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/2/w/1143/1067466800_6_3_1.jpg?ts=1601900550834']",https://www.zara.com/us/en/soft-feel-pants-p01067466.html,High-waisted pants with elastic waistband. Soft feel fabric.,"['49% viscose, 29% polyester, 22% polyamide']","['Black', 'Sand / Marl', 'Light green', 'Beige', 'Light gray']"
Zara,SOFT FEEL TOP ,19.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1067/455/526/2/w/1143/1067455526_1_1_1.jpg?ts=1598427004858', 'https://static.zara.net/photos///2020/I/0/1/p/1067/455/526/2/w/1143/1067455526_2_1_1.jpg?ts=1598427000584', 'https://static.zara.net/photos///2020/I/0/1/p/1067/455/526/2/w/1143/1067455526_6_1_1.jpg?ts=1597932005625', 'https://static.zara.net/photos///2020/I/0/1/p/1067/455/526/2/w/1143/1067455526_6_2_1.jpg?ts=1597931978182', 'https://static.zara.net/photos///2020/I/0/1/p/1067/455/526/2/w/1143/1067455526_6_3_1.jpg?ts=1597931974189', 'https://static.zara.net/photos///2020/I/0/1/p/1067/455/526/2/w/1143/1067455526_6_4_1.jpg?ts=1597931945038']",https://www.zara.com/us/en/soft-feel-top-p01067455.html,Sleeveless round neck top. Soft feel fabric.,"['49% viscose, 29% polyester, 22% polyamide']","['Light green', 'Beige', 'Light gray']"
