brand,item,price,image_url,product_url
Intimissimi,Short en Soie,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwe1a82872/images/PDC71S_wear_2280_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie-PDC71S.html?dwvar_PDC71S_Z_COL_INTD=2280
Intimissimi,Chemise de Nuit en Modal Côtelé,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw0fc03002/images/PCN800_wear_180I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chemise_de_nuit_en_modal_cotele-PCN800.html?dwvar_PCN800_Z_COL_INTD=180I
Intimissimi,Veste en Molleton de Modal et Cachemire Snow Queen,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwffc3e3e3/images/CLD1404_wear_3130_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/veste_en_molleton_de_modal_et_cachemire_snow_queen-CLD1404.html?dwvar_CLD1404_Z_COL_INTD=3130
Intimissimi,Haut en Modal Mélangé Côtelé à Manches Courtes,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw2aa04fc0/images/CMD800_wear_179I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/haut_en_modal_melange_cotele_a_manches_courtes-CMD800.html?dwvar_CMD800_Z_COL_INTD=179I
Intimissimi,Débardeur en Soie et Dentelle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwbcad5bcd/images/LTD71S_wear_6907_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/debardeur_en_soie_et_dentelle-LTD71S.html?dwvar_LTD71S_Z_COL_INTD=6907
Intimissimi,Chemise de Nuit en Coton Supima® Ultrafresh,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwe6564e58/images/PCN12A_wear_031_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chemise_de_nuit_en_coton_supima%C2%AE_ultrafresh-PCN12A.html?dwvar_PCN12A_Z_COL_INTD=031
Intimissimi,Leggings en Modal Mélangé Côtelé,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw8fb1dcbf/images/PDL800A_wear_180I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/leggings_en_modal_melange_cotele-PDL800A.html?dwvar_PDL800A_Z_COL_INTD=180I
Intimissimi,Top à Fines Bretelles en Fibre de Viscose de Bambo...,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwae3b4e81/images/LTD801_wear_019_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_a_fines_bretelles_en_fibre_de_viscose_de_bambou_natural_feeling-LTD801.html?dwvar_LTD801_Z_COL_INTD=019
Intimissimi,Pantalon en Molleton de Modal et Cachemire Snow Qu...,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw8e258cbf/images/PDL1404_wear_3130_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pantalon_en_molleton_de_modal_et_cachemire_snow_queen-PDL1404.html?dwvar_PDL1404_Z_COL_INTD=3130
Intimissimi,Débardeur en Soie et Dentelle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwd79b9e05/images/LTD71S_wear_497I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/debardeur_en_soie_et_dentelle-LTD71S.html?dwvar_LTD71S_Z_COL_INTD=497I
